it --- t (Myr) --- dt(Myr) --- a(km) --- e --- h --- i --- omega --- hconst --- fconst --- tf (yr) --- Pbin (yr) --- Spin1(yr) --- Spin2(yr) --- Lz 
51000 1.257576E-03 2.762565E-08 4.290115E+03 5.963280E-01 5.354684E+09 9.570756E+01 2.824366E+01 -7.983342E-02 2.993854E-02  7.809262E+21 5.493578E+00 2.737851E-02 2.737851E-02 -1.889325E+26
52000 1.278200E-03 2.737378E-08 4.290097E+03 6.021939E-01 5.325382E+09 9.573895E+01 2.849040E+01 -7.983197E-02 3.039728E-02  7.809052E+21 5.493544E+00 2.737851E-02 2.737851E-02 -1.889321E+26
53000 1.298636E-03 2.712134E-08 4.290080E+03 6.080621E-01 5.295619E+09 9.577120E+01 2.872913E+01 -7.983050E-02 3.087367E-02  7.808844E+21 5.493510E+00 2.737851E-02 2.737851E-02 -1.889317E+26
54000 1.318882E-03 2.686846E-08 4.290062E+03 6.139290E-01 5.265402E+09 9.580431E+01 2.896012E+01 -7.982904E-02 3.136834E-02  7.808638E+21 5.493477E+00 2.737851E-02 2.737851E-02 -1.889314E+26
55000 1.338938E-03 2.661524E-08 4.290045E+03 6.197912E-01 5.234744E+09 9.583831E+01 2.918363E+01 -7.982757E-02 3.188196E-02  7.808434E+21 5.493443E+00 2.737851E-02 2.737851E-02 -1.889310E+26
56000 1.358805E-03 2.636179E-08 4.290028E+03 6.256455E-01 5.203655E+09 9.587319E+01 2.939992E+01 -7.982610E-02 3.241521E-02  7.808231E+21 5.493411E+00 2.737851E-02 2.737851E-02 -1.889306E+26
57000 1.378481E-03 2.610822E-08 4.290011E+03 6.314885E-01 5.172145E+09 9.590898E+01 2.960924E+01 -7.982464E-02 3.296880E-02  7.808031E+21 5.493378E+00 2.737851E-02 2.737851E-02 -1.889302E+26
58000 1.397967E-03 2.585463E-08 4.289994E+03 6.373172E-01 5.140226E+09 9.594568E+01 2.981185E+01 -7.982317E-02 3.354347E-02  7.807833E+21 5.493346E+00 2.737851E-02 2.737851E-02 -1.889299E+26
59000 1.417262E-03 2.560111E-08 4.289978E+03 6.431286E-01 5.107909E+09 9.598331E+01 3.000798E+01 -7.982170E-02 3.413999E-02  7.807637E+21 5.493314E+00 2.737851E-02 2.737851E-02 -1.889295E+26
60000 1.436368E-03 2.534777E-08 4.289961E+03 6.489197E-01 5.075206E+09 9.602189E+01 3.019786E+01 -7.982024E-02 3.475917E-02  7.807442E+21 5.493282E+00 2.737851E-02 2.737851E-02 -1.889291E+26
61000 1.455284E-03 2.509470E-08 4.289945E+03 6.546876E-01 5.042129E+09 9.606141E+01 3.038173E+01 -7.981877E-02 3.540184E-02  7.807249E+21 5.493251E+00 2.737851E-02 2.737851E-02 -1.889288E+26
62000 1.474010E-03 2.484198E-08 4.289929E+03 6.604296E-01 5.008690E+09 9.610191E+01 3.055980E+01 -7.981732E-02 3.606888E-02  7.807059E+21 5.493220E+00 2.737851E-02 2.737851E-02 -1.889284E+26
63000 1.492547E-03 2.458969E-08 4.289913E+03 6.661430E-01 4.974902E+09 9.614339E+01 3.073229E+01 -7.981586E-02 3.676118E-02  7.806870E+21 5.493190E+00 2.737851E-02 2.737851E-02 -1.889281E+26
