# it, index, xp, yp, rhopswarm, aps
3.841208100000000059e+01,1.000000000000000000e+00,8.761029999999999651e-01,-2.398700000000000138e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.851321899999999943e+01,1.000000000000000000e+00,8.750890000000000057e-01,-2.960099999999999884e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.861435600000000079e+01,1.000000000000000000e+00,8.740679999999999561e-01,-3.521599999999999731e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.871549399999999963e+01,1.000000000000000000e+00,8.730419999999999847e-01,-4.082999999999999824e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.881663199999999847e+01,1.000000000000000000e+00,8.720090000000000341e-01,-4.644399999999999917e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.891776899999999983e+01,1.000000000000000000e+00,8.709710000000000507e-01,-5.205699999999999911e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.901890699999999867e+01,1.000000000000000000e+00,8.699259999999999771e-01,-5.767100000000000004e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.912004499999999751e+01,1.000000000000000000e+00,8.688749999999999529e-01,-6.328300000000000591e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.920095500000000044e+01,1.000000000000000000e+00,8.680299999999999683e-01,-6.777299999999999991e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.930209200000000180e+01,1.000000000000000000e+00,8.669679999999999609e-01,-7.338500000000000578e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.940323000000000064e+01,1.000000000000000000e+00,8.658989999999999743e-01,-7.899699999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.950436799999999948e+01,1.000000000000000000e+00,8.648249999999999549e-01,-8.460800000000000265e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.960550500000000085e+01,1.000000000000000000e+00,8.637439999999999563e-01,-9.021800000000000652e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.970664299999999969e+01,1.000000000000000000e+00,8.626580000000000359e-01,-9.582699999999999552e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.980778099999999853e+01,1.000000000000000000e+00,8.615650000000000253e-01,-1.014359999999999984e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.990891799999999989e+01,1.000000000000000000e+00,8.604659999999999531e-01,-1.070440000000000003e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.001005599999999873e+01,1.000000000000000000e+00,8.593610000000000415e-01,-1.126510000000000011e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.011119399999999757e+01,1.000000000000000000e+00,8.582499999999999574e-01,-1.182580000000000020e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.021233099999999894e+01,1.000000000000000000e+00,8.571320000000000050e-01,-1.238630000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.031346899999999778e+01,1.000000000000000000e+00,8.560090000000000199e-01,-1.294679999999999997e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.041460699999999662e+01,1.000000000000000000e+00,8.548789999999999445e-01,-1.350719999999999976e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.051574399999999798e+01,1.000000000000000000e+00,8.537430000000000296e-01,-1.406749999999999945e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.061688199999999682e+01,1.000000000000000000e+00,8.526010000000000533e-01,-1.462759999999999894e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.071802000000000277e+01,1.000000000000000000e+00,8.514530000000000154e-01,-1.518770000000000120e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.081915699999999703e+01,1.000000000000000000e+00,8.502990000000000270e-01,-1.574760000000000049e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.090006699999999995e+01,1.000000000000000000e+00,8.493709999999999871e-01,-1.619549999999999879e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.100120499999999879e+01,1.000000000000000000e+00,8.482060000000000155e-01,-1.675520000000000065e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.110234299999999763e+01,1.000000000000000000e+00,8.470339999999999536e-01,-1.731479999999999964e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.120347999999999900e+01,1.000000000000000000e+00,8.458569999999999700e-01,-1.787430000000000130e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.130461799999999783e+01,1.000000000000000000e+00,8.446730000000000071e-01,-1.843370000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.140575599999999667e+01,1.000000000000000000e+00,8.434829999999999828e-01,-1.899289999999999867e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.150689299999999804e+01,1.000000000000000000e+00,8.422870000000000079e-01,-1.955189999999999984e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.160803099999999688e+01,1.000000000000000000e+00,8.410860000000000003e-01,-2.011090000000000100e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.170916900000000282e+01,1.000000000000000000e+00,8.398780000000000134e-01,-2.066959999999999908e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.181030599999999708e+01,1.000000000000000000e+00,8.386639999999999651e-01,-2.122819999999999985e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.191144400000000303e+01,1.000000000000000000e+00,8.374439999999999662e-01,-2.178670000000000051e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.201258099999999729e+01,1.000000000000000000e+00,8.362180000000000168e-01,-2.234500000000000097e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.211371900000000323e+01,1.000000000000000000e+00,8.349860000000000060e-01,-2.290310000000000124e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.221485700000000207e+01,1.000000000000000000e+00,8.337470000000000159e-01,-2.346109999999999862e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.231599400000000344e+01,1.000000000000000000e+00,8.325029999999999930e-01,-2.401890000000000136e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.241713200000000228e+01,1.000000000000000000e+00,8.312530000000000197e-01,-2.457650000000000112e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.251827000000000112e+01,1.000000000000000000e+00,8.299969999999999848e-01,-2.513400000000000079e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.261940700000000248e+01,1.000000000000000000e+00,8.287349999999999994e-01,-2.569119999999999737e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.270031800000000288e+01,1.000000000000000000e+00,8.277219999999999578e-01,-2.613690000000000180e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.280145499999999714e+01,1.000000000000000000e+00,8.264489999999999892e-01,-2.669380000000000086e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.290259300000000309e+01,1.000000000000000000e+00,8.251699999999999591e-01,-2.725049999999999972e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.300373100000000193e+01,1.000000000000000000e+00,8.238860000000000072e-01,-2.780699999999999839e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.310486800000000329e+01,1.000000000000000000e+00,8.225959999999999939e-01,-2.836330000000000240e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.320600600000000213e+01,1.000000000000000000e+00,8.212990000000000013e-01,-2.891940000000000066e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.330714300000000350e+01,1.000000000000000000e+00,8.199980000000000047e-01,-2.947529999999999872e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.340828100000000234e+01,1.000000000000000000e+00,8.186900000000000288e-01,-3.003100000000000214e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.350941900000000118e+01,1.000000000000000000e+00,8.173759999999999915e-01,-3.058640000000000247e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.361055600000000254e+01,1.000000000000000000e+00,8.160570000000000324e-01,-3.114169999999999994e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.371169400000000138e+01,1.000000000000000000e+00,8.147320000000000118e-01,-3.169669999999999987e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.381283200000000022e+01,1.000000000000000000e+00,8.134010000000000407e-01,-3.225149999999999961e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.391396900000000159e+01,1.000000000000000000e+00,8.120640000000000081e-01,-3.280600000000000183e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.401510700000000043e+01,1.000000000000000000e+00,8.107220000000000537e-01,-3.336029999999999829e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.411624499999999927e+01,1.000000000000000000e+00,8.093740000000000379e-01,-3.391440000000000010e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.421738200000000063e+01,1.000000000000000000e+00,8.080199999999999605e-01,-3.446819999999999884e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.431851999999999947e+01,1.000000000000000000e+00,8.066609999999999614e-01,-3.502179999999999738e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.441965799999999831e+01,1.000000000000000000e+00,8.052960000000000118e-01,-3.557509999999999839e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.450056800000000123e+01,1.000000000000000000e+00,8.042000000000000259e-01,-3.601759999999999962e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.460170500000000260e+01,1.000000000000000000e+00,8.028250000000000108e-01,-3.657050000000000023e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.470284300000000144e+01,1.000000000000000000e+00,8.014449999999999630e-01,-3.712309999999999777e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.480398100000000028e+01,1.000000000000000000e+00,8.000589999999999646e-01,-3.767550000000000066e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.490511800000000164e+01,1.000000000000000000e+00,7.986670000000000158e-01,-3.822760000000000047e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.500625600000000048e+01,1.000000000000000000e+00,7.972700000000000342e-01,-3.877940000000000276e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.510739399999999932e+01,1.000000000000000000e+00,7.958680000000000199e-01,-3.933099999999999929e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.520853100000000069e+01,1.000000000000000000e+00,7.944600000000000550e-01,-3.988229999999999831e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.530966899999999953e+01,1.000000000000000000e+00,7.930469999999999464e-01,-4.043329999999999980e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.541080699999999837e+01,1.000000000000000000e+00,7.916290000000000271e-01,-4.098399999999999821e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.551194399999999973e+01,1.000000000000000000e+00,7.902050000000000463e-01,-4.153439999999999910e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.561308199999999857e+01,1.000000000000000000e+00,7.887760000000000327e-01,-4.208459999999999979e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.571421999999999741e+01,1.000000000000000000e+00,7.873409999999999576e-01,-4.263449999999999740e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.581535699999999878e+01,1.000000000000000000e+00,7.859009999999999607e-01,-4.318400000000000016e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.591649499999999762e+01,1.000000000000000000e+00,7.844560000000000421e-01,-4.373330000000000273e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.601763299999999646e+01,1.000000000000000000e+00,7.830059999999999798e-01,-4.428230000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.611876999999999782e+01,1.000000000000000000e+00,7.815509999999999957e-01,-4.483099999999999863e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.621990799999999666e+01,1.000000000000000000e+00,7.800899999999999501e-01,-4.537939999999999752e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.630081799999999959e+01,1.000000000000000000e+00,7.789179999999999993e-01,-4.581790000000000029e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.640195599999999843e+01,1.000000000000000000e+00,7.774489999999999457e-01,-4.636569999999999858e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.650309299999999979e+01,1.000000000000000000e+00,7.759740000000000526e-01,-4.691330000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.660423099999999863e+01,1.000000000000000000e+00,7.744940000000000158e-01,-4.746049999999999991e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.670536899999999747e+01,1.000000000000000000e+00,7.730089999999999462e-01,-4.800740000000000007e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.680650599999999883e+01,1.000000000000000000e+00,7.715189999999999548e-01,-4.855400000000000271e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.690764399999999767e+01,1.000000000000000000e+00,7.700249999999999595e-01,-4.910030000000000228e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.700878199999999651e+01,1.000000000000000000e+00,7.685250000000000137e-01,-4.964629999999999876e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.710991899999999788e+01,1.000000000000000000e+00,7.670209999999999528e-01,-5.019190000000000040e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.721105699999999672e+01,1.000000000000000000e+00,7.655110000000000525e-01,-5.073720000000000452e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.731219500000000266e+01,1.000000000000000000e+00,7.639970000000000372e-01,-5.128220000000000001e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.741333199999999692e+01,1.000000000000000000e+00,7.624779999999999891e-01,-5.182689999999999797e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.751447000000000287e+01,1.000000000000000000e+00,7.609540000000000193e-01,-5.237119999999999553e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.761560800000000171e+01,1.000000000000000000e+00,7.594260000000000455e-01,-5.291519999999999557e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.771674500000000307e+01,1.000000000000000000e+00,7.578930000000000389e-01,-5.345889999999999809e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.781788300000000191e+01,1.000000000000000000e+00,7.563549999999999995e-01,-5.400230000000000308e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.791902000000000328e+01,1.000000000000000000e+00,7.548120000000000385e-01,-5.454529999999999657e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.802015800000000212e+01,1.000000000000000000e+00,7.532649999999999624e-01,-5.508790000000000076e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.810106799999999794e+01,1.000000000000000000e+00,7.520240000000000258e-01,-5.552179999999999893e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.820220599999999678e+01,1.000000000000000000e+00,7.504690000000000527e-01,-5.606389999999999985e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.830334400000000272e+01,1.000000000000000000e+00,7.489090000000000469e-01,-5.660560000000000036e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.840448099999999698e+01,1.000000000000000000e+00,7.473440000000000083e-01,-5.714700000000000335e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.850561900000000293e+01,1.000000000000000000e+00,7.457759999999999945e-01,-5.768799999999999484e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.860675700000000177e+01,1.000000000000000000e+00,7.442020000000000302e-01,-5.822869999999999990e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.870789400000000313e+01,1.000000000000000000e+00,7.426249999999999796e-01,-5.876900000000000457e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.880903200000000197e+01,1.000000000000000000e+00,7.410430000000000073e-01,-5.930900000000000061e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.891017000000000081e+01,1.000000000000000000e+00,7.394560000000000022e-01,-5.984859999999999625e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.901130700000000218e+01,1.000000000000000000e+00,7.378660000000000219e-01,-6.038790000000000546e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.911244500000000102e+01,1.000000000000000000e+00,7.362710000000000088e-01,-6.092680000000000318e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.921358200000000238e+01,1.000000000000000000e+00,7.346709999999999630e-01,-6.146540000000000337e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.931472000000000122e+01,1.000000000000000000e+00,7.330680000000000529e-01,-6.200360000000000316e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.941585800000000006e+01,1.000000000000000000e+00,7.314599999999999991e-01,-6.254140000000000255e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.951699500000000143e+01,1.000000000000000000e+00,7.298489999999999700e-01,-6.307890000000000441e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.961813300000000027e+01,1.000000000000000000e+00,7.282330000000000192e-01,-6.361609999999999765e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.971927099999999911e+01,1.000000000000000000e+00,7.266129999999999534e-01,-6.415290000000000159e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.980018100000000203e+01,1.000000000000000000e+00,7.253140000000000143e-01,-6.458199999999999497e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.990131900000000087e+01,1.000000000000000000e+00,7.236869999999999692e-01,-6.511820000000000386e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.000245600000000223e+01,1.000000000000000000e+00,7.220560000000000311e-01,-6.565400000000000125e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.010359400000000107e+01,1.000000000000000000e+00,7.204209999999999781e-01,-6.618939999999999824e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.020473100000000244e+01,1.000000000000000000e+00,7.187820000000000320e-01,-6.672439999999999483e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.030586900000000128e+01,1.000000000000000000e+00,7.171389999999999709e-01,-6.725910000000000499e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.040700700000000012e+01,1.000000000000000000e+00,7.154920000000000169e-01,-6.779340000000000366e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.050814400000000148e+01,1.000000000000000000e+00,7.138409999999999478e-01,-6.832740000000000480e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.060928200000000032e+01,1.000000000000000000e+00,7.121870000000000145e-01,-6.886100000000000554e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.071041999999999916e+01,1.000000000000000000e+00,7.105280000000000484e-01,-6.939419999999999478e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.081155700000000053e+01,1.000000000000000000e+00,7.088659999999999961e-01,-6.992709999999999759e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.091269499999999937e+01,1.000000000000000000e+00,7.072009999999999685e-01,-7.045949999999999713e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.101383299999999821e+01,1.000000000000000000e+00,7.055310000000000192e-01,-7.099170000000000202e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.111496999999999957e+01,1.000000000000000000e+00,7.038579999999999837e-01,-7.152340000000000364e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.121610799999999841e+01,1.000000000000000000e+00,7.021819999999999729e-01,-7.205479999999999663e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.131724599999999725e+01,1.000000000000000000e+00,7.005010000000000403e-01,-7.258580000000000032e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.141838299999999862e+01,1.000000000000000000e+00,6.988170000000000215e-01,-7.311649999999999539e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.151952099999999746e+01,1.000000000000000000e+00,6.971300000000000274e-01,-7.364680000000000115e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.160043100000000038e+01,1.000000000000000000e+00,6.957780000000000076e-01,-7.407070000000000043e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.170156899999999922e+01,1.000000000000000000e+00,6.940840000000000343e-01,-7.460040000000000004e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.180270600000000059e+01,1.000000000000000000e+00,6.923869999999999747e-01,-7.512959999999999638e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.190384399999999943e+01,1.000000000000000000e+00,6.906860000000000221e-01,-7.565849999999999520e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.200498199999999827e+01,1.000000000000000000e+00,6.889819999999999833e-01,-7.618700000000000472e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.210611899999999963e+01,1.000000000000000000e+00,6.872749999999999693e-01,-7.671519999999999451e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.220725699999999847e+01,1.000000000000000000e+00,6.855649999999999800e-01,-7.724290000000000322e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.230839499999999731e+01,1.000000000000000000e+00,6.838509999999999867e-01,-7.777030000000000332e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.240953199999999867e+01,1.000000000000000000e+00,6.821340000000000181e-01,-7.829739999999999478e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.251066999999999751e+01,1.000000000000000000e+00,6.804130000000000456e-01,-7.882400000000000517e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.261180800000000346e+01,1.000000000000000000e+00,6.786900000000000155e-01,-7.935029999999999584e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.271294499999999772e+01,1.000000000000000000e+00,6.769629999999999814e-01,-7.987630000000000008e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.281408299999999656e+01,1.000000000000000000e+00,6.752329999999999721e-01,-8.040180000000000105e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.291522100000000250e+01,1.000000000000000000e+00,6.734999999999999876e-01,-8.092700000000000449e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.301635799999999676e+01,1.000000000000000000e+00,6.717629999999999990e-01,-8.145189999999999930e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.311749600000000271e+01,1.000000000000000000e+00,6.700239999999999529e-01,-8.197630000000000194e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.321863400000000155e+01,1.000000000000000000e+00,6.682820000000000427e-01,-8.250039999999999596e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.331977100000000291e+01,1.000000000000000000e+00,6.665360000000000174e-01,-8.302410000000000068e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.340068099999999873e+01,1.000000000000000000e+00,6.651380000000000070e-01,-8.344289999999999763e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.350181899999999757e+01,1.000000000000000000e+00,6.633869999999999489e-01,-8.396590000000000442e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.360295700000000352e+01,1.000000000000000000e+00,6.616340000000000554e-01,-8.448860000000000259e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.370409399999999778e+01,1.000000000000000000e+00,6.598770000000000469e-01,-8.501100000000000323e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.380523199999999662e+01,1.000000000000000000e+00,6.581179999999999808e-01,-8.553300000000000347e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.390637000000000256e+01,1.000000000000000000e+00,6.563550000000000217e-01,-8.605460000000000331e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.400750699999999682e+01,1.000000000000000000e+00,6.545900000000000052e-01,-8.657580000000000275e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.410864500000000277e+01,1.000000000000000000e+00,6.528220000000000134e-01,-8.709670000000000467e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.420978300000000161e+01,1.000000000000000000e+00,6.510510000000000463e-01,-8.761719999999999509e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.431092000000000297e+01,1.000000000000000000e+00,6.492780000000000218e-01,-8.813739999999999908e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.441205800000000181e+01,1.000000000000000000e+00,6.475020000000000220e-01,-8.865720000000000267e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.451319600000000065e+01,1.000000000000000000e+00,6.457230000000000469e-01,-8.917659999999999476e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.461433300000000202e+01,1.000000000000000000e+00,6.439409999999999856e-01,-8.969570000000000043e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.471547100000000086e+01,1.000000000000000000e+00,6.421569999999999778e-01,-9.021439999999999459e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.481660899999999970e+01,1.000000000000000000e+00,6.403699999999999948e-01,-9.073280000000000234e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.491774600000000106e+01,1.000000000000000000e+00,6.385800000000000365e-01,-9.125079999999999858e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.501888399999999990e+01,1.000000000000000000e+00,6.367880000000000207e-01,-9.176840000000000552e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.512002100000000127e+01,1.000000000000000000e+00,6.349939999999999474e-01,-9.228570000000000384e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.520093200000000166e+01,1.000000000000000000e+00,6.335560000000000080e-01,-9.269929999999999559e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.530206900000000303e+01,1.000000000000000000e+00,6.317570000000000130e-01,-9.321589999999999598e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.540320700000000187e+01,1.000000000000000000e+00,6.299550000000000427e-01,-9.373219999999999885e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.550434500000000071e+01,1.000000000000000000e+00,6.281510000000000149e-01,-9.424820000000000420e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.560548200000000207e+01,1.000000000000000000e+00,6.263450000000000406e-01,-9.476379999999999804e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.570662000000000091e+01,1.000000000000000000e+00,6.245359999999999800e-01,-9.527900000000000258e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.580775799999999975e+01,1.000000000000000000e+00,6.227240000000000553e-01,-9.579389999999999850e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.590889500000000112e+01,1.000000000000000000e+00,6.209109999999999907e-01,-9.630849999999999689e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.601003299999999996e+01,1.000000000000000000e+00,6.190940000000000332e-01,-9.682269999999999488e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.611117000000000132e+01,1.000000000000000000e+00,6.172760000000000469e-01,-9.733650000000000357e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.621230800000000016e+01,1.000000000000000000e+00,6.154549999999999743e-01,-9.785000000000000364e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.631344599999999900e+01,1.000000000000000000e+00,6.136319999999999553e-01,-9.836319999999999508e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.641458300000000037e+01,1.000000000000000000e+00,6.118069999999999897e-01,-9.887599999999999723e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.651572099999999921e+01,1.000000000000000000e+00,6.099799999999999667e-01,-9.938850000000000184e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.661685899999999805e+01,1.000000000000000000e+00,6.081499999999999684e-01,-9.990059999999999496e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.671799599999999941e+01,1.000000000000000000e+00,6.063180000000000236e-01,-1.004124000000000017e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.681913399999999825e+01,1.000000000000000000e+00,6.044840000000000213e-01,-1.009238000000000079e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.690004400000000118e+01,1.000000000000000000e+00,6.030149999999999677e-01,-1.013327000000000089e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.700118200000000002e+01,1.000000000000000000e+00,6.011769999999999614e-01,-1.018435999999999897e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.710231900000000138e+01,1.000000000000000000e+00,5.993370000000000086e-01,-1.023541000000000034e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.720345700000000022e+01,1.000000000000000000e+00,5.974949999999999983e-01,-1.028642999999999974e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.730459499999999906e+01,1.000000000000000000e+00,5.956510000000000415e-01,-1.033741000000000021e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.740573200000000043e+01,1.000000000000000000e+00,5.938039999999999985e-01,-1.038836000000000093e+00,0.000000000000000000e+00,0.000000000000000000e+00
