# it, index, xp, yp, vx, vy, rhopswarm, aps
1.424018200000000078e+01,1.000000000000000000e+00,-9.617489999999999650e-01,1.254518999999999940e+00,5.963000000000000418e-03,-5.489399999999999835e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.432109200000000016e+01,1.000000000000000000e+00,-9.612650000000000361e-01,1.250075000000000047e+00,6.010999999999999850e-03,-5.494899999999999785e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.440200199999999953e+01,1.000000000000000000e+00,-9.607759999999999634e-01,1.245627000000000040e+00,6.060000000000000282e-03,-5.500499999999999834e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.452336700000000036e+01,1.000000000000000000e+00,-9.600360000000000005e-01,1.238946000000000103e+00,6.133000000000000430e-03,-5.508899999999999908e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.460427699999999973e+01,1.000000000000000000e+00,-9.595380000000000020e-01,1.234486999999999890e+00,6.181999999999999995e-03,-5.514600000000000057e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.472564200000000056e+01,1.000000000000000000e+00,-9.587830000000000519e-01,1.227789000000000019e+00,6.257000000000000409e-03,-5.523100000000000231e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.480655299999999919e+01,1.000000000000000000e+00,-9.582749999999999879e-01,1.223317999999999905e+00,6.307000000000000106e-03,-5.528799999999999687e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.492791800000000002e+01,1.000000000000000000e+00,-9.575050000000000505e-01,1.216601999999999961e+00,6.381999999999999652e-03,-5.537500000000000061e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500882799999999939e+01,1.000000000000000000e+00,-9.569870000000000321e-01,1.212120000000000086e+00,6.433000000000000350e-03,-5.543300000000000310e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.513019300000000023e+01,1.000000000000000000e+00,-9.562009999999999676e-01,1.205386999999999986e+00,6.510000000000000162e-03,-5.551999999999999991e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.521110299999999960e+01,1.000000000000000000e+00,-9.556719999999999660e-01,1.200892000000000071e+00,6.560999999999999992e-03,-5.557900000000000340e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.533246800000000043e+01,1.000000000000000000e+00,-9.548710000000000253e-01,1.194140999999999897e+00,6.638999999999999936e-03,-5.566800000000000220e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.541337799999999980e+01,1.000000000000000000e+00,-9.543319999999999581e-01,1.189634999999999998e+00,6.692000000000000032e-03,-5.572799999999999976e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.553474399999999989e+01,1.000000000000000000e+00,-9.535150000000000015e-01,1.182865999999999973e+00,6.771000000000000109e-03,-5.581799999999999956e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.561565399999999926e+01,1.000000000000000000e+00,-9.529649999999999510e-01,1.178347000000000033e+00,6.824000000000000205e-03,-5.587799999999999712e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.573701900000000009e+01,1.000000000000000000e+00,-9.521319999999999784e-01,1.171559999999999935e+00,6.904000000000000414e-03,-5.596899999999999792e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.581792899999999946e+01,1.000000000000000000e+00,-9.515709999999999447e-01,1.167029000000000094e+00,6.957999999999999775e-03,-5.603099999999999747e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.593929400000000030e+01,1.000000000000000000e+00,-9.507219999999999560e-01,1.160223000000000004e+00,7.040000000000000251e-03,-5.612299999999999928e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.602020399999999967e+01,1.000000000000000000e+00,-9.501500000000000501e-01,1.155680000000000041e+00,7.094999999999999744e-03,-5.618499999999999883e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.610111500000000007e+01,1.000000000000000000e+00,-9.495740000000000292e-01,1.151130999999999904e+00,7.150000000000000105e-03,-5.624699999999999839e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.622248000000000090e+01,1.000000000000000000e+00,-9.487010000000000165e-01,1.144298999999999955e+00,7.232999999999999846e-03,-5.634100000000000219e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.630339000000000027e+01,1.000000000000000000e+00,-9.481140000000000123e-01,1.139737999999999918e+00,7.289000000000000340e-03,-5.640400000000000275e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.642475500000000110e+01,1.000000000000000000e+00,-9.472239999999999549e-01,1.132886999999999977e+00,7.374000000000000346e-03,-5.650000000000000161e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.650566500000000048e+01,1.000000000000000000e+00,-9.466250000000000497e-01,1.128312999999999899e+00,7.431000000000000105e-03,-5.656300000000000217e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.662703000000000131e+01,1.000000000000000000e+00,-9.457179999999999476e-01,1.121442000000000050e+00,7.517000000000000244e-03,-5.666000000000000203e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.670794000000000068e+01,1.000000000000000000e+00,-9.451070000000000304e-01,1.116854999999999931e+00,7.574000000000000003e-03,-5.672399999999999665e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.682930599999999899e+01,1.000000000000000000e+00,-9.441829999999999945e-01,1.109965000000000090e+00,7.662000000000000408e-03,-5.682199999999999751e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.691021599999999836e+01,1.000000000000000000e+00,-9.435609999999999831e-01,1.105364999999999931e+00,7.721000000000000432e-03,-5.688700000000000007e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.703158099999999919e+01,1.000000000000000000e+00,-9.426179999999999559e-01,1.098454999999999959e+00,7.808999999999999969e-03,-5.698600000000000193e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.711249099999999856e+01,1.000000000000000000e+00,-9.419840000000000435e-01,1.093841000000000063e+00,7.868999999999999259e-03,-5.705199999999999855e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.723385599999999940e+01,1.000000000000000000e+00,-9.410230000000000539e-01,1.086910999999999961e+00,7.959000000000000796e-03,-5.715200000000000141e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.731476599999999877e+01,1.000000000000000000e+00,-9.403770000000000184e-01,1.082284000000000024e+00,8.019999999999999352e-03,-5.721899999999999903e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.743613200000000063e+01,1.000000000000000000e+00,-9.393979999999999553e-01,1.075334000000000012e+00,8.111999999999999419e-03,-5.732000000000000289e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.751704200000000000e+01,1.000000000000000000e+00,-9.387389999999999901e-01,1.070692999999999895e+00,8.172999999999999710e-03,-5.738800000000000151e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.763840700000000083e+01,1.000000000000000000e+00,-9.377419999999999645e-01,1.063722000000000056e+00,8.267000000000000043e-03,-5.748999999999999944e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.771931700000000021e+01,1.000000000000000000e+00,-9.370699999999999585e-01,1.059067999999999898e+00,8.328999999999999598e-03,-5.755799999999999805e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.780022699999999958e+01,1.000000000000000000e+00,-9.363939999999999486e-01,1.054408000000000012e+00,8.392000000000000154e-03,-5.762699999999999767e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.792159200000000041e+01,1.000000000000000000e+00,-9.353690000000000060e-01,1.047407999999999895e+00,8.488000000000000753e-03,-5.773099999999999760e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.800250199999999978e+01,1.000000000000000000e+00,-9.346799999999999553e-01,1.042734000000000050e+00,8.552000000000000574e-03,-5.779999999999999721e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.812386800000000164e+01,1.000000000000000000e+00,-9.336360000000000214e-01,1.035713000000000106e+00,8.649000000000000438e-03,-5.790499999999999814e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.820477800000000101e+01,1.000000000000000000e+00,-9.329340000000000410e-01,1.031025000000000080e+00,8.713999999999999524e-03,-5.797599999999999976e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.832614299999999830e+01,1.000000000000000000e+00,-9.318699999999999761e-01,1.023981999999999948e+00,8.812999999999999653e-03,-5.808200000000000168e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.840705300000000122e+01,1.000000000000000000e+00,-9.311540000000000372e-01,1.019279999999999964e+00,8.878999999999999740e-03,-5.815300000000000330e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.852841799999999850e+01,1.000000000000000000e+00,-9.300709999999999811e-01,1.012215000000000087e+00,8.980000000000000135e-03,-5.825999999999999929e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.860932800000000142e+01,1.000000000000000000e+00,-9.293409999999999727e-01,1.007498999999999922e+00,9.046999999999999487e-03,-5.833200000000000190e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.873069399999999973e+01,1.000000000000000000e+00,-9.282369999999999788e-01,1.000412999999999997e+00,9.150000000000000147e-03,-5.843999999999999889e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.881160399999999910e+01,1.000000000000000000e+00,-9.274940000000000406e-01,9.956810000000000382e-01,9.218000000000000499e-03,-5.851300000000000251e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.893296899999999994e+01,1.000000000000000000e+00,-9.263689999999999980e-01,9.885730000000000350e-01,9.322000000000000425e-03,-5.862200000000000050e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.901387899999999931e+01,1.000000000000000000e+00,-9.256119999999999903e-01,9.838270000000000071e-01,9.391999999999999307e-03,-5.869499999999999718e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.913524400000000014e+01,1.000000000000000000e+00,-9.244660000000000100e-01,9.766970000000000374e-01,9.497999999999999499e-03,-5.880599999999999716e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.921615399999999951e+01,1.000000000000000000e+00,-9.236940000000000150e-01,9.719360000000000221e-01,9.568999999999999381e-03,-5.888000000000000178e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.933751900000000035e+01,1.000000000000000000e+00,-9.225269999999999859e-01,9.647829999999999462e-01,9.676000000000000573e-03,-5.899200000000000277e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.941843000000000075e+01,1.000000000000000000e+00,-9.217410000000000325e-01,9.600070000000000547e-01,9.749000000000000721e-03,-5.906600000000000045e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.953979500000000158e+01,1.000000000000000000e+00,-9.205510000000000081e-01,9.528320000000000123e-01,9.858000000000000443e-03,-5.917900000000000243e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.962070500000000095e+01,1.000000000000000000e+00,-9.197499999999999565e-01,9.480410000000000226e-01,9.931999999999999856e-03,-5.925500000000000211e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.970161500000000032e+01,1.000000000000000000e+00,-9.189439999999999831e-01,9.432430000000000536e-01,1.000599999999999927e-02,-5.933100000000000179e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.982298000000000116e+01,1.000000000000000000e+00,-9.177229999999999555e-01,9.360359999999999792e-01,1.011800000000000026e-02,-5.944499999999999784e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.990389000000000053e+01,1.000000000000000000e+00,-9.169009999999999661e-01,9.312230000000000230e-01,1.019300000000000067e-02,-5.952099999999999752e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.002525599999999883e+01,1.000000000000000000e+00,-9.156570000000000542e-01,9.239920000000000355e-01,1.030799999999999945e-02,-5.963700000000000251e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.010616600000000176e+01,1.000000000000000000e+00,-9.148199999999999665e-01,9.191639999999999810e-01,1.038399999999999913e-02,-5.971400000000000319e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.022753099999999904e+01,1.000000000000000000e+00,-9.135520000000000307e-01,9.119089999999999696e-01,1.050099999999999992e-02,-5.983000000000000124e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.030844099999999841e+01,1.000000000000000000e+00,-9.126999999999999558e-01,9.070650000000000102e-01,1.057899999999999986e-02,-5.990800000000000292e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.042980599999999924e+01,1.000000000000000000e+00,-9.114090000000000247e-01,8.997880000000000322e-01,1.069699999999999991e-02,-6.002600000000000297e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.051071599999999862e+01,1.000000000000000000e+00,-9.105400000000000160e-01,8.949279999999999458e-01,1.077700000000000012e-02,-6.010399999999999771e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.063208099999999945e+01,1.000000000000000000e+00,-9.092249999999999499e-01,8.876260000000000261e-01,1.089799999999999970e-02,-6.022299999999999875e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.071299199999999985e+01,1.000000000000000000e+00,-9.083400000000000363e-01,8.827500000000000346e-01,1.097899999999999918e-02,-6.030200000000000143e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.083435700000000068e+01,1.000000000000000000e+00,-9.070000000000000284e-01,8.754239999999999799e-01,1.110099999999999976e-02,-6.042199999999999654e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.091526700000000005e+01,1.000000000000000000e+00,-9.060979999999999590e-01,8.705319999999999725e-01,1.118399999999999950e-02,-6.050200000000000022e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.103663200000000089e+01,1.000000000000000000e+00,-9.047330000000000094e-01,8.631820000000000048e-01,1.130899999999999961e-02,-6.062200000000000227e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.111754200000000026e+01,1.000000000000000000e+00,-9.038150000000000350e-01,8.582739999999999814e-01,1.139300000000000035e-02,-6.070300000000000001e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.123890700000000109e+01,1.000000000000000000e+00,-9.024240000000000039e-01,8.508989999999999609e-01,1.152000000000000073e-02,-6.082499999999999712e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.131981700000000046e+01,1.000000000000000000e+00,-9.014889999999999848e-01,8.459750000000000325e-01,1.160600000000000000e-02,-6.090600000000000180e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.140072800000000086e+01,1.000000000000000000e+00,-9.005459999999999576e-01,8.410429999999999851e-01,1.169300000000000027e-02,-6.098800000000000054e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.152209300000000169e+01,1.000000000000000000e+00,-8.991190000000000015e-01,8.336339999999999861e-01,1.182300000000000018e-02,-6.111099999999999866e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.160300300000000107e+01,1.000000000000000000e+00,-8.981590000000000407e-01,8.286860000000000337e-01,1.191099999999999971e-02,-6.119299999999999740e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.172436799999999835e+01,1.000000000000000000e+00,-8.967049999999999743e-01,8.212519999999999820e-01,1.204399999999999915e-02,-6.131700000000000345e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.180527800000000127e+01,1.000000000000000000e+00,-8.957270000000000509e-01,8.162880000000000136e-01,1.213400000000000069e-02,-6.140000000000000319e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.192664299999999855e+01,1.000000000000000000e+00,-8.942459999999999853e-01,8.088279999999999914e-01,1.226999999999999966e-02,-6.152500000000000330e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.200755399999999895e+01,1.000000000000000000e+00,-8.932499999999999885e-01,8.038469999999999782e-01,1.236100000000000046e-02,-6.160800000000000304e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.212891899999999978e+01,1.000000000000000000e+00,-8.917410000000000059e-01,7.963620000000000143e-01,1.249899999999999969e-02,-6.173399999999999721e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.220982899999999916e+01,1.000000000000000000e+00,-8.907260000000000177e-01,7.913639999999999564e-01,1.259200000000000076e-02,-6.181799999999999795e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.233119399999999999e+01,1.000000000000000000e+00,-8.891900000000000359e-01,7.838540000000000507e-01,1.273299999999999953e-02,-6.194500000000000006e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.241210399999999936e+01,1.000000000000000000e+00,-8.881550000000000278e-01,7.788380000000000303e-01,1.282800000000000086e-02,-6.203000000000000180e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.253346900000000019e+01,1.000000000000000000e+00,-8.865899999999999892e-01,7.713020000000000431e-01,1.297199999999999916e-02,-6.215699999999999698e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.261437899999999956e+01,1.000000000000000000e+00,-8.855359999999999898e-01,7.662689999999999779e-01,1.306900000000000076e-02,-6.224299999999999972e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.273574500000000143e+01,1.000000000000000000e+00,-8.839409999999999767e-01,7.587080000000000490e-01,1.321499999999999932e-02,-6.237100000000000283e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.281665500000000080e+01,1.000000000000000000e+00,-8.828679999999999861e-01,7.536580000000000501e-01,1.331399999999999945e-02,-6.245699999999999863e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.293802000000000163e+01,1.000000000000000000e+00,-8.812429999999999986e-01,7.460700000000000109e-01,1.346299999999999927e-02,-6.258600000000000274e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.301893000000000100e+01,1.000000000000000000e+00,-8.801499999999999879e-01,7.410020000000000495e-01,1.356300000000000040e-02,-6.267300000000000648e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.314029499999999828e+01,1.000000000000000000e+00,-8.784950000000000259e-01,7.333880000000000399e-01,1.371600000000000076e-02,-6.280299999999999772e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.322120500000000121e+01,1.000000000000000000e+00,-8.773809999999999665e-01,7.283030000000000337e-01,1.381800000000000042e-02,-6.289000000000000146e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.330211500000000058e+01,1.000000000000000000e+00,-8.762590000000000101e-01,7.232110000000000483e-01,1.392200000000000035e-02,-6.297700000000000520e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.342348099999999889e+01,1.000000000000000000e+00,-8.745600000000000041e-01,7.155599999999999739e-01,1.407800000000000024e-02,-6.310899999999999843e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.350439099999999826e+01,1.000000000000000000e+00,-8.734159999999999702e-01,7.104500000000000259e-01,1.418299999999999943e-02,-6.319600000000000217e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.362575599999999909e+01,1.000000000000000000e+00,-8.716850000000000431e-01,7.027729999999999810e-01,1.434299999999999985e-02,-6.332799999999999541e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.370666599999999846e+01,1.000000000000000000e+00,-8.705199999999999605e-01,6.976449999999999596e-01,1.444999999999999930e-02,-6.341600000000000015e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.382803099999999930e+01,1.000000000000000000e+00,-8.687570000000000014e-01,6.899399999999999977e-01,1.461299999999999925e-02,-6.354899999999999438e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.390894099999999867e+01,1.000000000000000000e+00,-8.675699999999999523e-01,6.847950000000000426e-01,1.472299999999999998e-02,-6.363800000000000012e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.403030700000000053e+01,1.000000000000000000e+00,-8.657730000000000148e-01,6.770639999999999992e-01,1.488899999999999946e-02,-6.377099999999999436e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.411121699999999990e+01,1.000000000000000000e+00,-8.645639999999999992e-01,6.719000000000000528e-01,1.500100000000000044e-02,-6.386000000000000010e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.423258200000000073e+01,1.000000000000000000e+00,-8.627329999999999721e-01,6.641420000000000101e-01,1.516999999999999946e-02,-6.399399999999999533e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.431349200000000010e+01,1.000000000000000000e+00,-8.615009999999999613e-01,6.589599999999999902e-01,1.528400000000000071e-02,-6.408400000000000207e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.443485700000000094e+01,1.000000000000000000e+00,-8.596359999999999557e-01,6.511749999999999483e-01,1.545700000000000025e-02,-6.421799999999999731e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.451576700000000031e+01,1.000000000000000000e+00,-8.583800000000000319e-01,6.459749999999999659e-01,1.557300000000000004e-02,-6.430800000000000405e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.463713299999999862e+01,1.000000000000000000e+00,-8.564800000000000191e-01,6.381620000000000070e-01,1.575000000000000011e-02,-6.444300000000000028e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.471804300000000154e+01,1.000000000000000000e+00,-8.551999999999999602e-01,6.329449999999999799e-01,1.586800000000000016e-02,-6.453299999999999315e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.483940799999999882e+01,1.000000000000000000e+00,-8.532640000000000224e-01,6.251039999999999930e-01,1.604799999999999977e-02,-6.466900000000000426e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.492031800000000175e+01,1.000000000000000000e+00,-8.519600000000000506e-01,6.198679999999999746e-01,1.617000000000000035e-02,-6.475899999999999712e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.500122800000000112e+01,1.000000000000000000e+00,-8.506470000000000420e-01,6.146249999999999769e-01,1.629200000000000093e-02,-6.485000000000000486e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.512259299999999840e+01,1.000000000000000000e+00,-8.486590000000000522e-01,6.067460000000000075e-01,1.647699999999999859e-02,-6.498600000000000210e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.520350300000000132e+01,1.000000000000000000e+00,-8.473199999999999621e-01,6.014840000000000186e-01,1.660199999999999870e-02,-6.507699999999999596e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.532486899999999963e+01,1.000000000000000000e+00,-8.452939999999999898e-01,5.935780000000000500e-01,1.679100000000000037e-02,-6.521399999999999419e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.540577899999999900e+01,1.000000000000000000e+00,-8.439299999999999580e-01,5.882979999999999876e-01,1.691799999999999901e-02,-6.530500000000000194e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.552714399999999983e+01,1.000000000000000000e+00,-8.418649999999999745e-01,5.803639999999999910e-01,1.711100000000000121e-02,-6.544200000000000017e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.560805399999999921e+01,1.000000000000000000e+00,-8.404760000000000009e-01,5.750650000000000484e-01,1.724099999999999938e-02,-6.553299999999999403e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.572941900000000004e+01,1.000000000000000000e+00,-8.383709999999999773e-01,5.671030000000000237e-01,1.743799999999999864e-02,-6.567000000000000615e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.581032899999999941e+01,1.000000000000000000e+00,-8.369550000000000045e-01,5.617860000000000076e-01,1.756999999999999881e-02,-6.576200000000000101e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.593169500000000127e+01,1.000000000000000000e+00,-8.348109999999999697e-01,5.537969999999999837e-01,1.777199999999999960e-02,-6.589899999999999924e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.601260500000000064e+01,1.000000000000000000e+00,-8.333669999999999689e-01,5.484609999999999763e-01,1.790699999999999931e-02,-6.599099999999999411e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.613397000000000148e+01,1.000000000000000000e+00,-8.311809999999999476e-01,5.404440000000000355e-01,1.811199999999999963e-02,-6.612800000000000622e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.621488000000000085e+01,1.000000000000000000e+00,-8.297099999999999476e-01,5.350899999999999546e-01,1.825099999999999986e-02,-6.622000000000000108e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.633624500000000168e+01,1.000000000000000000e+00,-8.274829999999999686e-01,5.270449999999999857e-01,1.846000000000000071e-02,-6.635699999999999932e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.641715500000000105e+01,1.000000000000000000e+00,-8.259830000000000227e-01,5.216720000000000246e-01,1.860099999999999948e-02,-6.644899999999999418e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.653851999999999833e+01,1.000000000000000000e+00,-8.237130000000000285e-01,5.135990000000000277e-01,1.881499999999999839e-02,-6.658600000000000629e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.661943099999999873e+01,1.000000000000000000e+00,-8.221850000000000547e-01,5.082079999999999931e-01,1.896000000000000116e-02,-6.667800000000000116e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.670034100000000166e+01,1.000000000000000000e+00,-8.206449999999999578e-01,5.028089999999999504e-01,1.910500000000000045e-02,-6.676899999999999502e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.682170599999999894e+01,1.000000000000000000e+00,-8.183129999999999571e-01,4.946980000000000266e-01,1.932499999999999843e-02,-6.690699999999999426e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.690261599999999831e+01,1.000000000000000000e+00,-8.167429999999999968e-01,4.892810000000000215e-01,1.947400000000000173e-02,-6.699800000000000200e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.702398099999999914e+01,1.000000000000000000e+00,-8.143660000000000343e-01,4.811409999999999854e-01,1.969900000000000123e-02,-6.713500000000000023e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.710489099999999851e+01,1.000000000000000000e+00,-8.127659999999999885e-01,4.757049999999999890e-01,1.985100000000000059e-02,-6.722599999999999409e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.722625599999999935e+01,1.000000000000000000e+00,-8.103430000000000355e-01,4.675380000000000091e-01,2.008100000000000163e-02,-6.736300000000000621e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.730716699999999975e+01,1.000000000000000000e+00,-8.087119999999999864e-01,4.620839999999999947e-01,2.023600000000000051e-02,-6.745400000000000007e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.742853200000000058e+01,1.000000000000000000e+00,-8.062420000000000142e-01,4.538889999999999869e-01,2.047099999999999961e-02,-6.758999999999999730e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.750944199999999995e+01,1.000000000000000000e+00,-8.045790000000000441e-01,4.484170000000000100e-01,2.062900000000000150e-02,-6.768100000000000505e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.763080700000000078e+01,1.000000000000000000e+00,-8.020610000000000239e-01,4.401950000000000029e-01,2.086899999999999866e-02,-6.781600000000000128e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.771171700000000016e+01,1.000000000000000000e+00,-8.003660000000000219e-01,4.347039999999999793e-01,2.103100000000000108e-02,-6.790699999999999514e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.783308200000000099e+01,1.000000000000000000e+00,-7.977990000000000359e-01,4.264539999999999997e-01,2.127599999999999977e-02,-6.804200000000000526e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.791399300000000139e+01,1.000000000000000000e+00,-7.960709999999999731e-01,4.209450000000000136e-01,2.144100000000000172e-02,-6.813099999999999712e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.803535799999999867e+01,1.000000000000000000e+00,-7.934529999999999639e-01,4.126679999999999793e-01,2.169099999999999848e-02,-6.826599999999999335e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.811626800000000159e+01,1.000000000000000000e+00,-7.916910000000000336e-01,4.071409999999999751e-01,2.186000000000000096e-02,-6.835499999999999909e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.823763299999999887e+01,1.000000000000000000e+00,-7.890230000000000299e-01,3.988369999999999971e-01,2.211600000000000024e-02,-6.848799999999999333e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.831854299999999824e+01,1.000000000000000000e+00,-7.872270000000000101e-01,3.932919999999999749e-01,2.228799999999999878e-02,-6.857599999999999807e-02,0.000000000000000000e+00,0.000000000000000000e+00
